subject,slice,filter,psnr,ssim
T2_to_SRI_defaced,78,gaussian,28.0668,0.9302
T2_to_SRI_defaced,78,mean,28.0961,0.9306
T2_to_SRI_defaced,78,median,29.8605,0.9472
T2_to_SRI_defaced,79,gaussian,28.3392,0.9312
T2_to_SRI_defaced,79,mean,28.3576,0.9314
T2_to_SRI_defaced,79,median,30.1498,0.9481
T2_to_SRI_defaced,80,gaussian,28.3062,0.9313
T2_to_SRI_defaced,80,mean,28.3356,0.9317
T2_to_SRI_defaced,80,median,30.1977,0.9486
T2_to_SRI_defaced,81,gaussian,28.2884,0.9311
T2_to_SRI_defaced,81,mean,28.3536,0.9318
T2_to_SRI_defaced,81,median,30.3959,0.9493
T2_to_SRI_defaced,82,gaussian,28.5152,0.932
T2_to_SRI_defaced,82,mean,28.6097,0.9332
T2_to_SRI_defaced,82,median,30.7778,0.9511
T2_to_SRI_defaced,83,gaussian,29.0697,0.9338
T2_to_SRI_defaced,83,mean,29.1749,0.9352
T2_to_SRI_defaced,83,median,31.3772,0.9532
T2_to_SRI_defaced,84,gaussian,29.4922,0.9353
T2_to_SRI_defaced,84,mean,29.5838,0.9364
T2_to_SRI_defaced,84,median,31.6463,0.9537
T2_to_SRI_defaced,85,gaussian,29.5914,0.9362
T2_to_SRI_defaced,85,mean,29.6727,0.9371
T2_to_SRI_defaced,85,median,31.6528,0.9539
T2_to_SRI_defaced,86,gaussian,30.0049,0.9383
T2_to_SRI_defaced,86,mean,30.0842,0.939
T2_to_SRI_defaced,86,median,32.0699,0.9553
T1CE_to_SRI_defaced,67,gaussian,34.9763,0.9674
T1CE_to_SRI_defaced,67,mean,35.8029,0.9735
T1CE_to_SRI_defaced,67,median,38.9647,0.9851
T1CE_to_SRI_defaced,68,gaussian,35.1607,0.9676
T1CE_to_SRI_defaced,68,mean,36.0648,0.9738
T1CE_to_SRI_defaced,68,median,39.0569,0.9849
T1CE_to_SRI_defaced,69,gaussian,34.9437,0.9655
T1CE_to_SRI_defaced,69,mean,35.8394,0.972
T1CE_to_SRI_defaced,69,median,38.7462,0.9836
T1CE_to_SRI_defaced,70,gaussian,34.976,0.9661
T1CE_to_SRI_defaced,70,mean,35.869,0.9725
T1CE_to_SRI_defaced,70,median,38.7833,0.984
T1CE_to_SRI_defaced,71,gaussian,34.5865,0.9636
T1CE_to_SRI_defaced,71,mean,35.4426,0.9701
T1CE_to_SRI_defaced,71,median,38.1523,0.9817
T1CE_to_SRI_defaced,72,gaussian,34.5957,0.9647
T1CE_to_SRI_defaced,72,mean,35.4297,0.9711
T1CE_to_SRI_defaced,72,median,38.1561,0.9829
T1CE_to_SRI_defaced,73,gaussian,34.5069,0.9649
T1CE_to_SRI_defaced,73,mean,35.3313,0.9711
T1CE_to_SRI_defaced,73,median,37.9942,0.9828
T1CE_to_SRI_defaced,74,gaussian,34.3611,0.9639
T1CE_to_SRI_defaced,74,mean,35.2184,0.9703
T1CE_to_SRI_defaced,74,median,37.7386,0.9814
T1CE_to_SRI_defaced,75,gaussian,34.56,0.9654
T1CE_to_SRI_defaced,75,mean,35.4494,0.9717
T1CE_to_SRI_defaced,75,median,38.046,0.9826
T1CE_to_SRI_defaced,76,gaussian,34.493,0.9637
T1CE_to_SRI_defaced,76,mean,35.3843,0.9702
T1CE_to_SRI_defaced,76,median,37.9007,0.9809
T1CE_to_SRI_defaced,77,gaussian,34.7441,0.9647
T1CE_to_SRI_defaced,77,mean,35.6467,0.9712
T1CE_to_SRI_defaced,77,median,38.3081,0.9823
T1CE_to_SRI_defaced,78,gaussian,34.6929,0.9653
T1CE_to_SRI_defaced,78,mean,35.586,0.9718
T1CE_to_SRI_defaced,78,median,38.1663,0.9829
T1CE_to_SRI_defaced,79,gaussian,34.425,0.9639
T1CE_to_SRI_defaced,79,mean,35.2587,0.9705
T1CE_to_SRI_defaced,79,median,37.676,0.9818
T1CE_to_SRI_defaced,80,gaussian,34.6593,0.9661
T1CE_to_SRI_defaced,80,mean,35.4782,0.9723
T1CE_to_SRI_defaced,80,median,37.9518,0.9833
T1CE_to_SRI_defaced,81,gaussian,34.4716,0.9651
T1CE_to_SRI_defaced,81,mean,35.2741,0.9714
T1CE_to_SRI_defaced,81,median,37.5552,0.9823
T1CE_to_SRI_defaced,82,gaussian,34.4285,0.9655
T1CE_to_SRI_defaced,82,mean,35.2233,0.9717
T1CE_to_SRI_defaced,82,median,37.5399,0.9828
T1CE_to_SRI_defaced,83,gaussian,34.5615,0.9663
T1CE_to_SRI_defaced,83,mean,35.394,0.9725
T1CE_to_SRI_defaced,83,median,37.8392,0.9835
T1CE_to_SRI_defaced,84,gaussian,34.6456,0.9656
T1CE_to_SRI_defaced,84,mean,35.4698,0.9718
T1CE_to_SRI_defaced,84,median,37.7783,0.9825
T1CE_to_SRI_defaced,85,gaussian,35.0234,0.9686
T1CE_to_SRI_defaced,85,mean,35.8768,0.9745
T1CE_to_SRI_defaced,85,median,38.1653,0.9844
T1CE_to_SRI_defaced,86,gaussian,34.8889,0.9684
T1CE_to_SRI_defaced,86,mean,35.731,0.9743
T1CE_to_SRI_defaced,86,median,37.9932,0.9843
T1_to_SRI_defaced,67,gaussian,33.0205,0.9709
T1_to_SRI_defaced,67,mean,33.809,0.9758
T1_to_SRI_defaced,67,median,36.3552,0.9859
T1_to_SRI_defaced,68,gaussian,33.056,0.9727
T1_to_SRI_defaced,68,mean,33.882,0.9778
T1_to_SRI_defaced,68,median,36.3487,0.9868
T1_to_SRI_defaced,69,gaussian,32.9329,0.9741
T1_to_SRI_defaced,69,mean,33.8667,0.9794
T1_to_SRI_defaced,69,median,36.2758,0.9878
T1_to_SRI_defaced,70,gaussian,32.6922,0.9746
T1_to_SRI_defaced,70,mean,33.6296,0.9801
T1_to_SRI_defaced,70,median,36.0375,0.9882
T1_to_SRI_defaced,71,gaussian,32.9709,0.9755
T1_to_SRI_defaced,71,mean,34.0577,0.981
T1_to_SRI_defaced,71,median,36.6024,0.9887
T1_to_SRI_defaced,72,gaussian,32.9943,0.9754
T1_to_SRI_defaced,72,mean,34.1,0.981
T1_to_SRI_defaced,72,median,36.6467,0.9886
T1_to_SRI_defaced,73,gaussian,32.892,0.9754
T1_to_SRI_defaced,73,mean,34.0377,0.9811
T1_to_SRI_defaced,73,median,36.6891,0.9889
T1_to_SRI_defaced,74,gaussian,32.7255,0.9754
T1_to_SRI_defaced,74,mean,33.8932,0.9811
T1_to_SRI_defaced,74,median,36.5999,0.9888
T1_to_SRI_defaced,75,gaussian,32.9399,0.9755
T1_to_SRI_defaced,75,mean,34.1306,0.9813
T1_to_SRI_defaced,75,median,36.9399,0.9891
T1_to_SRI_defaced,76,gaussian,32.9218,0.9753
T1_to_SRI_defaced,76,mean,34.1158,0.9812
T1_to_SRI_defaced,76,median,36.9539,0.9891
T1_to_SRI_defaced,77,gaussian,32.8668,0.9751
T1_to_SRI_defaced,77,mean,34.0567,0.981
T1_to_SRI_defaced,77,median,36.8663,0.9891
T1_to_SRI_defaced,78,gaussian,32.7978,0.9749
T1_to_SRI_defaced,78,mean,33.9979,0.9809
T1_to_SRI_defaced,78,median,36.6827,0.9891
T1_to_SRI_defaced,79,gaussian,32.7273,0.9749
T1_to_SRI_defaced,79,mean,33.9331,0.981
T1_to_SRI_defaced,79,median,36.6047,0.9889
T1_to_SRI_defaced,80,gaussian,32.6592,0.9748
T1_to_SRI_defaced,80,mean,33.8738,0.9809
T1_to_SRI_defaced,80,median,36.7577,0.9891
T1_to_SRI_defaced,81,gaussian,32.5131,0.9747
T1_to_SRI_defaced,81,mean,33.7135,0.9809
T1_to_SRI_defaced,81,median,36.6549,0.9893
T1_to_SRI_defaced,82,gaussian,32.6852,0.9753
T1_to_SRI_defaced,82,mean,33.8949,0.9815
T1_to_SRI_defaced,82,median,36.8771,0.9897
T1_to_SRI_defaced,83,gaussian,32.8491,0.9758
T1_to_SRI_defaced,83,mean,34.0826,0.982
T1_to_SRI_defaced,83,median,37.1835,0.9903
T1_to_SRI_defaced,84,gaussian,32.9276,0.9763
T1_to_SRI_defaced,84,mean,34.1528,0.9824
T1_to_SRI_defaced,84,median,37.2436,0.9905
T1_to_SRI_defaced,85,gaussian,32.7582,0.9765
T1_to_SRI_defaced,85,mean,34.0171,0.9826
T1_to_SRI_defaced,85,median,37.1019,0.9907
T1_to_SRI_defaced,86,gaussian,32.5279,0.9767
T1_to_SRI_defaced,86,mean,33.8041,0.9828
T1_to_SRI_defaced,86,median,36.7881,0.9907
FL_to_SRI_defaced,67,gaussian,30.0068,0.9465
FL_to_SRI_defaced,67,mean,30.5654,0.9513
FL_to_SRI_defaced,67,median,32.5198,0.9649
FL_to_SRI_defaced,68,gaussian,29.4736,0.9457
FL_to_SRI_defaced,68,mean,30.1038,0.9515
FL_to_SRI_defaced,68,median,32.2346,0.9666
FL_to_SRI_defaced,69,gaussian,29.2087,0.9465
FL_to_SRI_defaced,69,mean,29.8953,0.9529
FL_to_SRI_defaced,69,median,32.2437,0.9695
FL_to_SRI_defaced,70,gaussian,29.3362,0.9476
FL_to_SRI_defaced,70,mean,30.0166,0.9541
FL_to_SRI_defaced,70,median,32.3546,0.9705
FL_to_SRI_defaced,71,gaussian,29.3106,0.9474
FL_to_SRI_defaced,71,mean,30.0326,0.9541
FL_to_SRI_defaced,71,median,32.5442,0.9706
FL_to_SRI_defaced,72,gaussian,29.1902,0.9469
FL_to_SRI_defaced,72,mean,29.9428,0.9537
FL_to_SRI_defaced,72,median,32.6054,0.9702
FL_to_SRI_defaced,73,gaussian,28.967,0.9459
FL_to_SRI_defaced,73,mean,29.7298,0.9527
FL_to_SRI_defaced,73,median,32.4548,0.9691
FL_to_SRI_defaced,74,gaussian,29.0151,0.9454
FL_to_SRI_defaced,74,mean,29.7836,0.9521
FL_to_SRI_defaced,74,median,32.6473,0.9686
FL_to_SRI_defaced,75,gaussian,29.1598,0.9454
FL_to_SRI_defaced,75,mean,29.9468,0.9521
FL_to_SRI_defaced,75,median,32.9352,0.9685
FL_to_SRI_defaced,76,gaussian,29.3098,0.9455
FL_to_SRI_defaced,76,mean,30.1257,0.9525
FL_to_SRI_defaced,76,median,33.2246,0.9691
FL_to_SRI_defaced,77,gaussian,29.7651,0.9472
FL_to_SRI_defaced,77,mean,30.6037,0.9543
FL_to_SRI_defaced,77,median,33.7445,0.9708
FL_to_SRI_defaced,78,gaussian,29.3612,0.9462
FL_to_SRI_defaced,78,mean,30.1967,0.9536
FL_to_SRI_defaced,78,median,33.4591,0.9706
FL_to_SRI_defaced,79,gaussian,30.0477,0.9483
FL_to_SRI_defaced,79,mean,30.8704,0.9556
FL_to_SRI_defaced,79,median,34.0168,0.9718
FL_to_SRI_defaced,80,gaussian,30.8918,0.951
FL_to_SRI_defaced,80,mean,31.7485,0.9582
FL_to_SRI_defaced,80,median,34.5687,0.973
FL_to_SRI_defaced,81,gaussian,31.8434,0.9541
FL_to_SRI_defaced,81,mean,32.7785,0.9612
FL_to_SRI_defaced,81,median,35.383,0.9748
FL_to_SRI_defaced,82,gaussian,31.485,0.9537
FL_to_SRI_defaced,82,mean,32.4928,0.9611
FL_to_SRI_defaced,82,median,35.2391,0.9748
FL_to_SRI_defaced,83,gaussian,32.537,0.9577
FL_to_SRI_defaced,83,mean,33.5498,0.9648
FL_to_SRI_defaced,83,median,36.6941,0.9786
FL_to_SRI_defaced,84,gaussian,32.2408,0.9572
FL_to_SRI_defaced,84,mean,33.2024,0.9643
FL_to_SRI_defaced,84,median,36.3923,0.9786
FL_to_SRI_defaced,85,gaussian,31.3632,0.9546
FL_to_SRI_defaced,85,mean,32.3323,0.9619
FL_to_SRI_defaced,85,median,35.2139,0.9763
FL_to_SRI_defaced,86,gaussian,30.7306,0.9531
FL_to_SRI_defaced,86,mean,31.7776,0.9607
FL_to_SRI_defaced,86,median,34.5053,0.9744
T2_to_SRI_defaced,67,gaussian,29.6555,0.934
T2_to_SRI_defaced,67,mean,29.9536,0.9367
T2_to_SRI_defaced,67,median,31.9254,0.9523
T2_to_SRI_defaced,68,gaussian,29.663,0.9358
T2_to_SRI_defaced,68,mean,29.9627,0.9385
T2_to_SRI_defaced,68,median,31.9858,0.954
T2_to_SRI_defaced,69,gaussian,29.5743,0.9364
T2_to_SRI_defaced,69,mean,29.8604,0.9392
T2_to_SRI_defaced,69,median,31.9237,0.9553
T2_to_SRI_defaced,70,gaussian,28.9452,0.934
T2_to_SRI_defaced,70,mean,29.2019,0.9369
T2_to_SRI_defaced,70,median,31.3199,0.9543
T2_to_SRI_defaced,71,gaussian,28.5767,0.932
T2_to_SRI_defaced,71,mean,28.8359,0.935
T2_to_SRI_defaced,71,median,30.9694,0.9528
T2_to_SRI_defaced,72,gaussian,28.5264,0.9307
T2_to_SRI_defaced,72,mean,28.807,0.9336
T2_to_SRI_defaced,72,median,30.9279,0.9511
T2_to_SRI_defaced,73,gaussian,28.3956,0.9296
T2_to_SRI_defaced,73,mean,28.6962,0.9322
T2_to_SRI_defaced,73,median,30.8577,0.9497
T2_to_SRI_defaced,74,gaussian,28.5998,0.9305
T2_to_SRI_defaced,74,mean,28.9056,0.933
T2_to_SRI_defaced,74,median,31.0761,0.9499
T2_to_SRI_defaced,75,gaussian,28.6613,0.9314
T2_to_SRI_defaced,75,mean,28.9677,0.9342
T2_to_SRI_defaced,75,median,31.1502,0.951
T2_to_SRI_defaced,76,gaussian,28.5018,0.9316
T2_to_SRI_defaced,76,mean,28.8321,0.9346
T2_to_SRI_defaced,76,median,31.1114,0.9514
T2_to_SRI_defaced,77,gaussian,28.7177,0.9327
T2_to_SRI_defaced,77,mean,29.1168,0.936
T2_to_SRI_defaced,77,median,31.4988,0.9523
T2_to_SRI_defaced,78,gaussian,29.7703,0.9371
T2_to_SRI_defaced,78,mean,30.2256,0.9407
T2_to_SRI_defaced,78,median,32.7045,0.9561
T2_to_SRI_defaced,79,gaussian,29.7354,0.9378
T2_to_SRI_defaced,79,mean,30.1912,0.9415
T2_to_SRI_defaced,79,median,32.7,0.9576
T2_to_SRI_defaced,80,gaussian,29.4224,0.9372
T2_to_SRI_defaced,80,mean,29.8361,0.941
T2_to_SRI_defaced,80,median,32.309,0.9572
T2_to_SRI_defaced,81,gaussian,29.4021,0.9375
T2_to_SRI_defaced,81,mean,29.8049,0.9413
T2_to_SRI_defaced,81,median,32.2192,0.9569
T2_to_SRI_defaced,82,gaussian,29.6048,0.9382
T2_to_SRI_defaced,82,mean,30.0593,0.9421
T2_to_SRI_defaced,82,median,32.5599,0.9577
T2_to_SRI_defaced,83,gaussian,29.8151,0.9395
T2_to_SRI_defaced,83,mean,30.3264,0.9437
T2_to_SRI_defaced,83,median,32.9503,0.9593
T2_to_SRI_defaced,84,gaussian,29.9516,0.9408
T2_to_SRI_defaced,84,mean,30.4744,0.9449
T2_to_SRI_defaced,84,median,33.0923,0.9604
T2_to_SRI_defaced,85,gaussian,29.8617,0.9416
T2_to_SRI_defaced,85,mean,30.3348,0.9455
T2_to_SRI_defaced,85,median,32.7369,0.9609
T2_to_SRI_defaced,86,gaussian,30.0925,0.9436
T2_to_SRI_defaced,86,mean,30.5231,0.9473
T2_to_SRI_defaced,86,median,32.7259,0.9617
T1CE_to_SRI_defaced,67,gaussian,33.4829,0.9514
T1CE_to_SRI_defaced,67,mean,33.9291,0.9576
T1CE_to_SRI_defaced,67,median,36.1458,0.9714
T1CE_to_SRI_defaced,68,gaussian,33.4125,0.9506
T1CE_to_SRI_defaced,68,mean,33.8762,0.957
T1CE_to_SRI_defaced,68,median,35.9704,0.9707
T1CE_to_SRI_defaced,69,gaussian,33.8505,0.9529
T1CE_to_SRI_defaced,69,mean,34.3007,0.959
T1CE_to_SRI_defaced,69,median,36.3433,0.9715
T1CE_to_SRI_defaced,70,gaussian,34.0765,0.9552
T1CE_to_SRI_defaced,70,mean,34.6255,0.9615
T1CE_to_SRI_defaced,70,median,36.6168,0.9732
T1CE_to_SRI_defaced,71,gaussian,33.8797,0.9553
T1CE_to_SRI_defaced,71,mean,34.4725,0.9615
T1CE_to_SRI_defaced,71,median,36.4975,0.9732
T1CE_to_SRI_defaced,72,gaussian,33.5521,0.9549
T1CE_to_SRI_defaced,72,mean,34.1348,0.9611
T1CE_to_SRI_defaced,72,median,36.136,0.9726
T1CE_to_SRI_defaced,73,gaussian,33.6465,0.9561
T1CE_to_SRI_defaced,73,mean,34.2438,0.9622
T1CE_to_SRI_defaced,73,median,36.1665,0.9726
T1CE_to_SRI_defaced,74,gaussian,34.093,0.9559
T1CE_to_SRI_defaced,74,mean,34.6831,0.9618
T1CE_to_SRI_defaced,74,median,36.3937,0.9715
T1CE_to_SRI_defaced,75,gaussian,33.9927,0.9552
T1CE_to_SRI_defaced,75,mean,34.5453,0.9611
T1CE_to_SRI_defaced,75,median,36.3923,0.9712
T1CE_to_SRI_defaced,76,gaussian,34.1775,0.9568
T1CE_to_SRI_defaced,76,mean,34.7237,0.9625
T1CE_to_SRI_defaced,76,median,36.4812,0.9717
T1CE_to_SRI_defaced,77,gaussian,34.1195,0.9564
T1CE_to_SRI_defaced,77,mean,34.6665,0.9623
T1CE_to_SRI_defaced,77,median,36.2882,0.9712
T1CE_to_SRI_defaced,78,gaussian,33.9678,0.9557
T1CE_to_SRI_defaced,78,mean,34.5109,0.9618
T1CE_to_SRI_defaced,78,median,36.148,0.9711
T1CE_to_SRI_defaced,79,gaussian,34.1649,0.9562
T1CE_to_SRI_defaced,79,mean,34.6699,0.9622
T1CE_to_SRI_defaced,79,median,36.3956,0.9713
T1CE_to_SRI_defaced,80,gaussian,34.8588,0.9587
T1CE_to_SRI_defaced,80,mean,35.3871,0.9644
T1CE_to_SRI_defaced,80,median,37.1773,0.9736
T1CE_to_SRI_defaced,81,gaussian,35.048,0.9596
T1CE_to_SRI_defaced,81,mean,35.6315,0.9655
T1CE_to_SRI_defaced,81,median,37.2619,0.9739
T1CE_to_SRI_defaced,82,gaussian,34.6528,0.9596
T1CE_to_SRI_defaced,82,mean,35.2502,0.9654
T1CE_to_SRI_defaced,82,median,36.9607,0.9738
T1CE_to_SRI_defaced,83,gaussian,34.4345,0.9587
T1CE_to_SRI_defaced,83,mean,35.0078,0.9646
T1CE_to_SRI_defaced,83,median,36.9279,0.9736
T1CE_to_SRI_defaced,84,gaussian,34.9203,0.9605
T1CE_to_SRI_defaced,84,mean,35.4663,0.9663
T1CE_to_SRI_defaced,84,median,37.3605,0.9753
T1CE_to_SRI_defaced,85,gaussian,34.4242,0.9592
T1CE_to_SRI_defaced,85,mean,34.9327,0.965
T1CE_to_SRI_defaced,85,median,36.9366,0.9749
T1CE_to_SRI_defaced,86,gaussian,34.8462,0.9596
T1CE_to_SRI_defaced,86,mean,35.3729,0.9653
T1CE_to_SRI_defaced,86,median,37.2822,0.975
T1_to_SRI_defaced,67,gaussian,31.161,0.9573
T1_to_SRI_defaced,67,mean,31.7332,0.9639
T1_to_SRI_defaced,67,median,35.1512,0.9788
T1_to_SRI_defaced,68,gaussian,31.3791,0.9589
T1_to_SRI_defaced,68,mean,32.0201,0.9653
T1_to_SRI_defaced,68,median,35.4063,0.9796
T1_to_SRI_defaced,69,gaussian,31.4404,0.961
T1_to_SRI_defaced,69,mean,32.0958,0.9671
T1_to_SRI_defaced,69,median,35.6873,0.9814
T1_to_SRI_defaced,70,gaussian,31.5382,0.9617
T1_to_SRI_defaced,70,mean,32.2359,0.9675
T1_to_SRI_defaced,70,median,35.7698,0.9811
T1_to_SRI_defaced,71,gaussian,31.4002,0.9623
T1_to_SRI_defaced,71,mean,32.054,0.9681
T1_to_SRI_defaced,71,median,35.3982,0.9809
T1_to_SRI_defaced,72,gaussian,31.3574,0.9634
T1_to_SRI_defaced,72,mean,32.1024,0.9695
T1_to_SRI_defaced,72,median,35.0746,0.9815
T1_to_SRI_defaced,73,gaussian,31.2649,0.9638
T1_to_SRI_defaced,73,mean,32.0397,0.97
T1_to_SRI_defaced,73,median,35.1807,0.9818
T1_to_SRI_defaced,74,gaussian,31.2178,0.9644
T1_to_SRI_defaced,74,mean,32.0456,0.9706
T1_to_SRI_defaced,74,median,35.3798,0.9821
T1_to_SRI_defaced,75,gaussian,31.3229,0.9648
T1_to_SRI_defaced,75,mean,32.2006,0.971
T1_to_SRI_defaced,75,median,35.492,0.9819
T1_to_SRI_defaced,76,gaussian,31.1843,0.9643
T1_to_SRI_defaced,76,mean,32.0637,0.9706
T1_to_SRI_defaced,76,median,35.4958,0.9815
T1_to_SRI_defaced,77,gaussian,31.0051,0.9645
T1_to_SRI_defaced,77,mean,31.8833,0.9709
T1_to_SRI_defaced,77,median,35.2487,0.9816
T1_to_SRI_defaced,78,gaussian,30.7954,0.9647
T1_to_SRI_defaced,78,mean,31.678,0.9711
T1_to_SRI_defaced,78,median,35.0425,0.9819
T1_to_SRI_defaced,79,gaussian,30.7413,0.9652
T1_to_SRI_defaced,79,mean,31.6075,0.9714
T1_to_SRI_defaced,79,median,35.0537,0.9823
T1_to_SRI_defaced,80,gaussian,31.1548,0.9664
T1_to_SRI_defaced,80,mean,32.0354,0.9725
T1_to_SRI_defaced,80,median,35.504,0.9831
T1_to_SRI_defaced,81,gaussian,31.0762,0.9664
T1_to_SRI_defaced,81,mean,31.9844,0.9727
T1_to_SRI_defaced,81,median,35.4188,0.9833
T1_to_SRI_defaced,82,gaussian,31.1466,0.967
T1_to_SRI_defaced,82,mean,32.0633,0.9732
T1_to_SRI_defaced,82,median,35.5798,0.9837
T1_to_SRI_defaced,83,gaussian,31.1211,0.9671
T1_to_SRI_defaced,83,mean,32.0486,0.9734
T1_to_SRI_defaced,83,median,35.7669,0.9839
T1_to_SRI_defaced,84,gaussian,31.5199,0.968
T1_to_SRI_defaced,84,mean,32.4271,0.9742
T1_to_SRI_defaced,84,median,36.1305,0.9846
T1_to_SRI_defaced,85,gaussian,31.4599,0.9681
T1_to_SRI_defaced,85,mean,32.3271,0.9743
T1_to_SRI_defaced,85,median,36.0562,0.9849
T1_to_SRI_defaced,86,gaussian,31.1752,0.9678
T1_to_SRI_defaced,86,mean,32.0575,0.9741
T1_to_SRI_defaced,86,median,35.7311,0.9848
FL_to_SRI_defaced,67,gaussian,30.2172,0.9623
FL_to_SRI_defaced,67,mean,31.025,0.9668
FL_to_SRI_defaced,67,median,34.2676,0.9794
FL_to_SRI_defaced,68,gaussian,29.9186,0.961
FL_to_SRI_defaced,68,mean,30.6978,0.9655
FL_to_SRI_defaced,68,median,33.8447,0.9782
FL_to_SRI_defaced,69,gaussian,29.6956,0.9604
FL_to_SRI_defaced,69,mean,30.432,0.9649
FL_to_SRI_defaced,69,median,33.8305,0.9786
FL_to_SRI_defaced,70,gaussian,29.5577,0.9612
FL_to_SRI_defaced,70,mean,30.3244,0.9659
FL_to_SRI_defaced,70,median,33.7849,0.9796
FL_to_SRI_defaced,71,gaussian,29.669,0.963
FL_to_SRI_defaced,71,mean,30.5425,0.9683
FL_to_SRI_defaced,71,median,34.4446,0.9826
FL_to_SRI_defaced,72,gaussian,29.6784,0.9639
FL_to_SRI_defaced,72,mean,30.6833,0.9697
FL_to_SRI_defaced,72,median,34.954,0.9838
FL_to_SRI_defaced,73,gaussian,29.6116,0.9647
FL_to_SRI_defaced,73,mean,30.6876,0.9707
FL_to_SRI_defaced,73,median,35.5375,0.9849
FL_to_SRI_defaced,74,gaussian,30.0152,0.9661
FL_to_SRI_defaced,74,mean,31.1837,0.9722
FL_to_SRI_defaced,74,median,35.8221,0.9854
FL_to_SRI_defaced,75,gaussian,30.1148,0.9661
FL_to_SRI_defaced,75,mean,31.3144,0.9723
FL_to_SRI_defaced,75,median,35.961,0.9853
FL_to_SRI_defaced,76,gaussian,30.1326,0.9661
FL_to_SRI_defaced,76,mean,31.3614,0.9723
FL_to_SRI_defaced,76,median,36.026,0.9852
FL_to_SRI_defaced,77,gaussian,30.2586,0.9664
FL_to_SRI_defaced,77,mean,31.5102,0.9726
FL_to_SRI_defaced,77,median,36.2882,0.9854
FL_to_SRI_defaced,78,gaussian,30.0875,0.9661
FL_to_SRI_defaced,78,mean,31.3448,0.9724
FL_to_SRI_defaced,78,median,36.2369,0.9854
FL_to_SRI_defaced,79,gaussian,30.0786,0.966
FL_to_SRI_defaced,79,mean,31.3212,0.9723
FL_to_SRI_defaced,79,median,36.2163,0.9856
FL_to_SRI_defaced,80,gaussian,30.3561,0.9665
FL_to_SRI_defaced,80,mean,31.5892,0.9727
FL_to_SRI_defaced,80,median,36.4123,0.986
FL_to_SRI_defaced,81,gaussian,30.3818,0.9666
FL_to_SRI_defaced,81,mean,31.6124,0.9729
FL_to_SRI_defaced,81,median,36.4751,0.9859
FL_to_SRI_defaced,82,gaussian,30.2411,0.9663
FL_to_SRI_defaced,82,mean,31.4824,0.9727
FL_to_SRI_defaced,82,median,36.4083,0.9859
FL_to_SRI_defaced,83,gaussian,30.48,0.967
FL_to_SRI_defaced,83,mean,31.7434,0.9734
FL_to_SRI_defaced,83,median,36.6506,0.9862
FL_to_SRI_defaced,84,gaussian,30.6417,0.9673
FL_to_SRI_defaced,84,mean,31.9195,0.9737
FL_to_SRI_defaced,84,median,36.898,0.9866
FL_to_SRI_defaced,85,gaussian,30.3919,0.9665
FL_to_SRI_defaced,85,mean,31.6729,0.973
FL_to_SRI_defaced,85,median,36.6299,0.9859
FL_to_SRI_defaced,86,gaussian,30.3303,0.9664
FL_to_SRI_defaced,86,mean,31.6121,0.973
FL_to_SRI_defaced,86,median,36.4839,0.9857
T2_to_SRI_defaced,67,gaussian,32.8058,0.9674
T2_to_SRI_defaced,67,mean,33.1843,0.9693
T2_to_SRI_defaced,67,median,35.9696,0.9795
T2_to_SRI_defaced,68,gaussian,33.0024,0.9683
T2_to_SRI_defaced,68,mean,33.3964,0.9703
T2_to_SRI_defaced,68,median,36.3663,0.9815
T2_to_SRI_defaced,69,gaussian,32.9831,0.9674
T2_to_SRI_defaced,69,mean,33.3305,0.9689
T2_to_SRI_defaced,69,median,36.6952,0.9817
T2_to_SRI_defaced,70,gaussian,33.1991,0.9687
T2_to_SRI_defaced,70,mean,33.5764,0.9702
T2_to_SRI_defaced,70,median,36.6033,0.9815
T2_to_SRI_defaced,71,gaussian,33.4924,0.9697
T2_to_SRI_defaced,71,mean,33.9985,0.9714
T2_to_SRI_defaced,71,median,36.8262,0.9823
T2_to_SRI_defaced,72,gaussian,33.2471,0.97
T2_to_SRI_defaced,72,mean,33.6922,0.9711
T2_to_SRI_defaced,72,median,36.389,0.9815
T2_to_SRI_defaced,73,gaussian,33.6134,0.971
T2_to_SRI_defaced,73,mean,34.0891,0.9723
T2_to_SRI_defaced,73,median,36.364,0.9812
T2_to_SRI_defaced,74,gaussian,33.5818,0.9706
T2_to_SRI_defaced,74,mean,34.0806,0.9721
T2_to_SRI_defaced,74,median,36.6608,0.9818
T2_to_SRI_defaced,75,gaussian,33.8197,0.9712
T2_to_SRI_defaced,75,mean,34.2945,0.9727
T2_to_SRI_defaced,75,median,36.8416,0.9818
T2_to_SRI_defaced,76,gaussian,33.5221,0.9698
T2_to_SRI_defaced,76,mean,33.9983,0.971
T2_to_SRI_defaced,76,median,36.4611,0.9797
T2_to_SRI_defaced,77,gaussian,33.6459,0.9714
T2_to_SRI_defaced,77,mean,34.1629,0.9727
T2_to_SRI_defaced,77,median,36.9905,0.9823
T2_to_SRI_defaced,78,gaussian,33.7169,0.972
T2_to_SRI_defaced,78,mean,34.2562,0.9733
T2_to_SRI_defaced,78,median,37.5435,0.9829
T2_to_SRI_defaced,79,gaussian,33.537,0.9718
T2_to_SRI_defaced,79,mean,34.0685,0.973
T2_to_SRI_defaced,79,median,36.9172,0.9815
T2_to_SRI_defaced,80,gaussian,33.775,0.9731
T2_to_SRI_defaced,80,mean,34.2886,0.9745
